freq (Hz)	real	complex
5.390000E+2	-4.239674E-1	-6.903029E-2
5.400000E+2	-4.116856E-1	-6.617328E-3
5.410000E+2	-4.758178E-1	-3.821394E-2
5.420000E+2	-3.707360E-1	-1.911606E-2
5.430000E+2	-4.303489E-1	1.675431E-2
5.440000E+2	-3.754777E-1	-5.189542E-2
5.450000E+2	-3.636562E-1	2.530729E-2
5.460000E+2	-3.978397E-1	-3.526282E-2
5.470000E+2	-3.224599E-1	-3.861453E-3
5.480000E+2	-3.733633E-1	1.729286E-2
5.490000E+2	-3.007129E-1	-3.746231E-2
5.500000E+2	-3.063990E-1	-5.649091E-3
