freq (Hz)	magnitude
2.080000E+4	1.116970E+0
2.080100E+4	1.114194E+0
2.080200E+4	1.103508E+0
2.080300E+4	1.109806E+0
2.080400E+4	1.083917E+0
2.080500E+4	1.098133E+0
2.080600E+4	1.092491E+0
2.080700E+4	1.087801E+0
2.080800E+4	1.080420E+0
2.080900E+4	1.055920E+0
2.081000E+4	1.067896E+0
2.081100E+4	1.061496E+0
2.081200E+4	1.036474E+0
2.081300E+4	1.048522E+0
2.081400E+4	1.007960E+0
2.081500E+4	1.037818E+0
2.081600E+4	1.020690E+0
2.081700E+4	1.016623E+0
2.081800E+4	1.027827E+0
2.081900E+4	1.003550E+0
2.082000E+4	1.022147E+0
2.082100E+4	1.007300E+0
2.082200E+4	1.002323E+0
2.082300E+4	1.005808E+0
2.082400E+4	9.871670E-1
2.082500E+4	9.833494E-1
2.082600E+4	9.723810E-1
2.082700E+4	9.701701E-1
2.082800E+4	9.700874E-1
2.082900E+4	9.517737E-1
2.083000E+4	9.619382E-1
2.083100E+4	9.416333E-1
2.083200E+4	9.444450E-1
2.083300E+4	9.541212E-1
2.083400E+4	9.339131E-1
2.083500E+4	9.615109E-1
2.083600E+4	9.407953E-1
2.083700E+4	9.375254E-1
2.083800E+4	9.320739E-1
2.083900E+4	9.086336E-1
2.084000E+4	9.325901E-1
2.084100E+4	9.052881E-1
2.084200E+4	9.126431E-1
2.084300E+4	9.291813E-1
2.084400E+4	9.067974E-1
2.084500E+4	9.130991E-1
2.084600E+4	8.917375E-1
2.084700E+4	8.930146E-1
2.084800E+4	8.930582E-1
2.084900E+4	8.860528E-1
2.085000E+4	9.088910E-1
2.085100E+4	8.927496E-1
2.085200E+4	9.048489E-1
2.085300E+4	9.142540E-1
2.085400E+4	8.876392E-1
2.085500E+4	9.075507E-1
2.085600E+4	8.854862E-1
2.085700E+4	8.853782E-1
2.085800E+4	8.880153E-1
2.085900E+4	8.831647E-1
2.086000E+4	8.892797E-1
2.086100E+4	8.731276E-1
2.086200E+4	8.847217E-1
2.086300E+4	8.880294E-1
2.086400E+4	8.757210E-1
2.086500E+4	8.915187E-1
2.086600E+4	8.764537E-1
2.086700E+4	8.830070E-1
2.086800E+4	8.672965E-1
2.086900E+4	8.673674E-1
2.087000E+4	8.819666E-1
2.087100E+4	8.734227E-1
2.087200E+4	8.860145E-1
2.087300E+4	8.872415E-1
2.087400E+4	8.944991E-1
2.087500E+4	9.017603E-1
2.087600E+4	9.164195E-1
2.087700E+4	9.074227E-1
2.087800E+4	8.980753E-1
2.087900E+4	9.094147E-1
2.088000E+4	9.188413E-1
2.088100E+4	9.293575E-1
2.088200E+4	9.361103E-1
2.088300E+4	9.489475E-1
2.088400E+4	9.509034E-1
2.088500E+4	9.505345E-1
2.088600E+4	9.837150E-1
2.088700E+4	9.604588E-1
2.088800E+4	9.829174E-1
2.088900E+4	9.827958E-1
2.089000E+4	9.914546E-1
2.089100E+4	1.007337E+0
2.089200E+4	1.002387E+0
2.089300E+4	1.021688E+0
2.089400E+4	1.032958E+0
2.089500E+4	1.030576E+0
2.089600E+4	1.059860E+0
2.089700E+4	1.035562E+0
2.089800E+4	1.066543E+0
2.089900E+4	1.064853E+0
2.090000E+4	1.059458E+0
2.090100E+4	1.086322E+0
2.090200E+4	1.081314E+0
2.090300E+4	1.099588E+0
2.090400E+4	1.096566E+0
2.090500E+4	1.102544E+0
2.090600E+4	1.123343E+0
2.090700E+4	1.092697E+0
2.090800E+4	1.131321E+0
2.090900E+4	1.136257E+0
2.091000E+4	1.143768E+0
2.091100E+4	1.159081E+0
2.091200E+4	1.164772E+0
2.091300E+4	1.189805E+0
2.091400E+4	1.171027E+0
2.091500E+4	1.175695E+0
2.091600E+4	1.183078E+0
2.091700E+4	1.173707E+0
2.091800E+4	1.192649E+0
2.091900E+4	1.168799E+0
2.092000E+4	1.156618E+0
2.092100E+4	1.173448E+0
2.092200E+4	1.161404E+0
2.092300E+4	1.185476E+0
2.092400E+4	1.173225E+0
2.092500E+4	1.172283E+0
2.092600E+4	1.173260E+0
2.092700E+4	1.137231E+0
2.092800E+4	1.150943E+0
2.092900E+4	1.126026E+0
2.093000E+4	1.132265E+0
2.093100E+4	1.138285E+0
2.093200E+4	1.123208E+0
2.093300E+4	1.122668E+0
2.093400E+4	1.090554E+0
2.093500E+4	1.090283E+0
2.093600E+4	1.093781E+0
2.093700E+4	1.066864E+0
2.093800E+4	1.072316E+0
2.093900E+4	1.036156E+0
2.094000E+4	1.038409E+0
2.094100E+4	1.026827E+0
2.094200E+4	1.012667E+0
2.094300E+4	1.019152E+0
2.094400E+4	9.829996E-1
2.094500E+4	9.918326E-1
2.094600E+4	9.881850E-1
2.094700E+4	9.621126E-1
2.094800E+4	9.765915E-1
2.094900E+4	9.433920E-1
2.095000E+4	9.453177E-1
2.095100E+4	9.342936E-1
2.095200E+4	9.033786E-1
2.095300E+4	9.086120E-1
2.095400E+4	8.820687E-1
2.095500E+4	8.834054E-1
2.095600E+4	8.826762E-1
2.095700E+4	8.599161E-1
2.095800E+4	8.696381E-1
2.095900E+4	8.395351E-1
2.096000E+4	8.420255E-1
2.096100E+4	8.403924E-1
2.096200E+4	8.135219E-1
2.096300E+4	8.317462E-1
2.096400E+4	8.138877E-1
2.096500E+4	8.201408E-1
2.096600E+4	8.054321E-1
2.096700E+4	7.829780E-1
2.096800E+4	7.952995E-1
2.096900E+4	7.712613E-1
2.097000E+4	7.825798E-1
2.097100E+4	7.793801E-1
2.097200E+4	7.541783E-1
2.097300E+4	7.814994E-1
2.097400E+4	7.469867E-1
2.097500E+4	7.654157E-1
2.097600E+4	7.508004E-1
2.097700E+4	7.361712E-1
2.097800E+4	7.645875E-1
2.097900E+4	7.294623E-1
2.098000E+4	7.309845E-1
2.098100E+4	7.249758E-1
2.098200E+4	7.102371E-1
2.098300E+4	7.420905E-1
2.098400E+4	7.092339E-1
2.098500E+4	7.138302E-1
2.098600E+4	7.084185E-1
2.098700E+4	7.009782E-1
2.098800E+4	7.165081E-1
2.098900E+4	6.977920E-1
2.099000E+4	7.227824E-1
2.099100E+4	7.068362E-1
2.099200E+4	7.007497E-1
2.099300E+4	7.161829E-1
2.099400E+4	7.027688E-1
2.099500E+4	7.212337E-1
2.099600E+4	7.105510E-1
2.099700E+4	7.150630E-1
2.099800E+4	7.250558E-1
2.099900E+4	6.936313E-1
2.100000E+4	7.184717E-1
2.100100E+4	6.960734E-1
2.100200E+4	7.083423E-1
2.100300E+4	7.223702E-1
2.100400E+4	6.947131E-1
2.100500E+4	7.327736E-1
2.100600E+4	6.992861E-1
2.100700E+4	7.060295E-1
2.100800E+4	7.126723E-1
2.100900E+4	6.772635E-1
2.101000E+4	7.129515E-1
2.101100E+4	6.901691E-1
2.101200E+4	6.986243E-1
2.101300E+4	7.062893E-1
2.101400E+4	6.811434E-1
2.101500E+4	7.101252E-1
2.101600E+4	6.817729E-1
2.101700E+4	7.023138E-1
2.101800E+4	7.053662E-1
2.101900E+4	6.856629E-1
2.102000E+4	7.121312E-1
2.102100E+4	6.809878E-1
2.102200E+4	6.887106E-1
2.102300E+4	6.975706E-1
2.102400E+4	6.801597E-1
2.102500E+4	6.953802E-1
2.102600E+4	6.647576E-1
2.102700E+4	6.799789E-1
2.102800E+4	6.732132E-1
2.102900E+4	6.534633E-1
2.103000E+4	6.784565E-1
2.103100E+4	6.464164E-1
2.103200E+4	6.514813E-1
2.103300E+4	6.521219E-1
2.103400E+4	6.352700E-1
2.103500E+4	6.522926E-1
2.103600E+4	6.190264E-1
2.103700E+4	6.379294E-1
2.103800E+4	6.263477E-1
2.103900E+4	6.104913E-1
2.104000E+4	6.336883E-1
2.104100E+4	5.991197E-1
2.104200E+4	6.252325E-1
2.104300E+4	6.134658E-1
2.104400E+4	6.061838E-1
2.104500E+4	6.182085E-1
2.104600E+4	5.735849E-1
2.104700E+4	5.967171E-1
2.104800E+4	5.732934E-1
2.104900E+4	5.668015E-1
2.105000E+4	5.796022E-1
2.105100E+4	5.402144E-1
2.105200E+4	5.764992E-1
2.105300E+4	5.437007E-1
2.105400E+4	5.460513E-1
2.105500E+4	5.416280E-1
2.105600E+4	5.228447E-1
2.105700E+4	5.601374E-1
2.105800E+4	5.202085E-1
2.105900E+4	5.249513E-1
2.106000E+4	5.189038E-1
2.106100E+4	5.078023E-1
2.106200E+4	5.233589E-1
2.106300E+4	4.838802E-1
2.106400E+4	5.103249E-1
2.106500E+4	4.913677E-1
2.106600E+4	4.743608E-1
2.106700E+4	4.978272E-1
2.106800E+4	4.668592E-1
2.106900E+4	4.965064E-1
2.107000E+4	4.841088E-1
2.107100E+4	4.753842E-1
2.107200E+4	4.909140E-1
2.107300E+4	4.557664E-1
2.107400E+4	4.736327E-1
2.107500E+4	4.663210E-1
2.107600E+4	4.543973E-1
2.107700E+4	4.733452E-1
2.107800E+4	4.269263E-1
2.107900E+4	4.592838E-1
2.108000E+4	4.361560E-1
2.108100E+4	4.375508E-1
2.108200E+4	4.566587E-1
2.108300E+4	4.281110E-1
2.108400E+4	4.577124E-1
2.108500E+4	4.350015E-1
2.108600E+4	4.425530E-1
2.108700E+4	4.504390E-1
2.108800E+4	4.328841E-1
2.108900E+4	4.635263E-1
2.109000E+4	4.362370E-1
2.109100E+4	4.549856E-1
2.109200E+4	4.490850E-1
2.109300E+4	4.395547E-1
2.109400E+4	4.543191E-1
2.109500E+4	4.358069E-1
2.109600E+4	4.557675E-1
2.109700E+4	4.509240E-1
2.109800E+4	4.530910E-1
2.109900E+4	4.646759E-1
2.110000E+4	4.426545E-1
2.110100E+4	4.793596E-1
2.110200E+4	4.550722E-1
2.110300E+4	4.621281E-1
2.110400E+4	4.908965E-1
2.110500E+4	4.638582E-1
2.110600E+4	4.947580E-1
2.110700E+4	4.684599E-1
2.110800E+4	4.885681E-1
2.110900E+4	4.935571E-1
2.111000E+4	4.690077E-1
2.111100E+4	5.090004E-1
2.111200E+4	4.839162E-1
2.111300E+4	5.031511E-1
2.111400E+4	5.091303E-1
2.111500E+4	4.866104E-1
2.111600E+4	5.293070E-1
2.111700E+4	4.993805E-1
2.111800E+4	5.294841E-1
2.111900E+4	5.175972E-1
2.112000E+4	5.032529E-1
2.112100E+4	5.524534E-1
2.112200E+4	5.148909E-1
2.112300E+4	5.422921E-1
2.112400E+4	5.433245E-1
2.112500E+4	5.283710E-1
2.112600E+4	5.744164E-1
2.112700E+4	5.361904E-1
2.112800E+4	5.755351E-1
2.112900E+4	5.727544E-1
2.113000E+4	5.683794E-1
2.113100E+4	6.088093E-1
2.113200E+4	5.669550E-1
2.113300E+4	6.015977E-1
2.113400E+4	5.945907E-1
2.113500E+4	5.888830E-1
2.113600E+4	6.196918E-1
2.113700E+4	5.798262E-1
2.113800E+4	6.268637E-1
2.113900E+4	6.204011E-1
2.114000E+4	6.193499E-1
2.114100E+4	6.551573E-1
2.114200E+4	6.005532E-1
2.114300E+4	6.643293E-1
2.114400E+4	6.398205E-1
2.114500E+4	6.606147E-1
2.114600E+4	6.981215E-1
2.114700E+4	6.467660E-1
2.114800E+4	6.947636E-1
2.114900E+4	6.731611E-1
2.115000E+4	6.902494E-1
2.115100E+4	7.004458E-1
2.115200E+4	6.544837E-1
2.115300E+4	7.142584E-1
2.115400E+4	6.832070E-1
2.115500E+4	7.137769E-1
2.115600E+4	7.231491E-1
2.115700E+4	7.032014E-1
2.115800E+4	7.590615E-1
2.115900E+4	7.249676E-1
2.116000E+4	7.424342E-1
2.116100E+4	7.656119E-1
2.116200E+4	7.450144E-1
2.116300E+4	7.949435E-1
2.116400E+4	7.536017E-1
2.116500E+4	7.697901E-1
2.116600E+4	7.804668E-1
2.116700E+4	7.466784E-1
2.116800E+4	8.067593E-1
2.116900E+4	7.641280E-1
2.117000E+4	7.925168E-1
2.117100E+4	8.023697E-1
2.117200E+4	7.844701E-1
2.117300E+4	8.374876E-1
2.117400E+4	7.872795E-1
2.117500E+4	8.269341E-1
2.117600E+4	8.315088E-1
2.117700E+4	8.145311E-1
2.117800E+4	8.475305E-1
2.117900E+4	8.060344E-1
2.118000E+4	8.387740E-1
2.118100E+4	8.362022E-1
2.118200E+4	8.116331E-1
2.118300E+4	8.622064E-1
2.118400E+4	8.027786E-1
2.118500E+4	8.485505E-1
2.118600E+4	8.510474E-1
2.118700E+4	8.290739E-1
2.118800E+4	8.629014E-1
2.118900E+4	8.236025E-1
2.119000E+4	8.664529E-1
2.119100E+4	8.556129E-1
2.119200E+4	8.274128E-1
2.119300E+4	8.679200E-1
2.119400E+4	8.189136E-1
2.119500E+4	8.678600E-1
2.119600E+4	8.616547E-1
2.119700E+4	8.424455E-1
2.119800E+4	8.774824E-1
2.119900E+4	8.487590E-1
2.120000E+4	8.843856E-1
2.120100E+4	8.732024E-1
2.120200E+4	8.651046E-1
2.120300E+4	8.953521E-1
2.120400E+4	8.613500E-1
2.120500E+4	8.891807E-1
2.120600E+4	8.615862E-1
2.120700E+4	8.582931E-1
2.120800E+4	8.907958E-1
2.120900E+4	8.505965E-1
2.121000E+4	8.817704E-1
2.121100E+4	8.664241E-1
2.121200E+4	8.719435E-1
2.121300E+4	9.046320E-1
2.121400E+4	8.649653E-1
2.121500E+4	8.936163E-1
2.121600E+4	8.762174E-1
2.121700E+4	8.742246E-1
2.121800E+4	9.057267E-1
2.121900E+4	8.654257E-1
2.122000E+4	9.046587E-1
2.122100E+4	8.865408E-1
2.122200E+4	8.912501E-1
2.122300E+4	9.150229E-1
2.122400E+4	8.810463E-1
2.122500E+4	9.105732E-1
2.122600E+4	8.865106E-1
2.122700E+4	8.879977E-1
2.122800E+4	9.159069E-1
2.122900E+4	8.803757E-1
2.123000E+4	8.967081E-1
2.123100E+4	8.892379E-1
2.123200E+4	8.947841E-1
2.123300E+4	9.079624E-1
2.123400E+4	8.734278E-1
2.123500E+4	9.034353E-1
2.123600E+4	8.715371E-1
2.123700E+4	8.826342E-1
2.123800E+4	9.088409E-1
2.123900E+4	8.735917E-1
2.124000E+4	9.123161E-1
2.124100E+4	9.016732E-1
2.124200E+4	8.967635E-1
2.124300E+4	9.310596E-1
2.124400E+4	8.896919E-1
2.124500E+4	9.182686E-1
2.124600E+4	8.875817E-1
2.124700E+4	8.980549E-1
2.124800E+4	9.113914E-1
2.124900E+4	8.826382E-1
2.125000E+4	9.253554E-1
2.125100E+4	8.908808E-1
2.125200E+4	9.044067E-1
2.125300E+4	9.181175E-1
2.125400E+4	8.881739E-1
2.125500E+4	9.191780E-1
2.125600E+4	8.996263E-1
2.125700E+4	9.002869E-1
2.125800E+4	9.196458E-1
2.125900E+4	8.761063E-1
2.126000E+4	9.150389E-1
2.126100E+4	8.923286E-1
2.126200E+4	8.959907E-1
2.126300E+4	9.149810E-1
2.126400E+4	8.992954E-1
2.126500E+4	9.258871E-1
2.126600E+4	9.042538E-1
2.126700E+4	9.195951E-1
2.126800E+4	9.242816E-1
2.126900E+4	9.129988E-1
2.127000E+4	9.418670E-1
2.127100E+4	9.141674E-1
2.127200E+4	9.106241E-1
2.127300E+4	9.292210E-1
2.127400E+4	9.034436E-1
2.127500E+4	9.185583E-1
2.127600E+4	9.133213E-1
2.127700E+4	9.109610E-1
2.127800E+4	9.348364E-1
2.127900E+4	9.113668E-1
2.128000E+4	9.379495E-1
2.128100E+4	9.182723E-1
2.128200E+4	9.250867E-1
2.128300E+4	9.447296E-1
2.128400E+4	9.112160E-1
2.128500E+4	9.417740E-1
2.128600E+4	9.240599E-1
2.128700E+4	9.300083E-1
2.128800E+4	9.346143E-1
2.128900E+4	9.130633E-1
2.129000E+4	9.385932E-1
2.129100E+4	9.302105E-1
2.129200E+4	9.451336E-1
2.129300E+4	9.426367E-1
2.129400E+4	9.261611E-1
2.129500E+4	9.527778E-1
2.129600E+4	9.333117E-1
2.129700E+4	9.462652E-1
2.129800E+4	9.495438E-1
2.129900E+4	9.306986E-1
2.130000E+4	9.529236E-1
2.130100E+4	9.384222E-1
2.130200E+4	9.515239E-1
2.130300E+4	9.620418E-1
2.130400E+4	9.456705E-1
2.130500E+4	9.715736E-1
2.130600E+4	9.634709E-1
2.130700E+4	9.707256E-1
2.130800E+4	9.802804E-1
2.130900E+4	9.606305E-1
2.131000E+4	9.811590E-1
2.131100E+4	9.686574E-1
2.131200E+4	9.751893E-1
2.131300E+4	9.812542E-1
2.131400E+4	9.718141E-1
2.131500E+4	9.920786E-1
2.131600E+4	9.785044E-1
2.131700E+4	9.741166E-1
2.131800E+4	9.902028E-1
2.131900E+4	9.774979E-1
2.132000E+4	9.958195E-1
2.132100E+4	9.846507E-1
2.132200E+4	9.930139E-1
2.132300E+4	1.005117E+0
2.132400E+4	9.975493E-1
2.132500E+4	1.016786E+0
2.132600E+4	1.009806E+0
2.132700E+4	1.008703E+0
2.132800E+4	1.023356E+0
2.132900E+4	1.021452E+0
2.133000E+4	1.037131E+0
2.133100E+4	1.018605E+0
2.133200E+4	1.027215E+0
2.133300E+4	1.043844E+0
2.133400E+4	1.025385E+0
2.133500E+4	1.056137E+0
2.133600E+4	1.051833E+0
2.133700E+4	1.059333E+0
2.133800E+4	1.070513E+0
2.133900E+4	1.044657E+0
2.134000E+4	1.066488E+0
2.134100E+4	1.065140E+0
2.134200E+4	1.069313E+0
2.134300E+4	1.088557E+0
2.134400E+4	1.075355E+0
2.134500E+4	1.098302E+0
2.134600E+4	1.090717E+0
2.134700E+4	1.094045E+0
2.134800E+4	1.103939E+0
2.134900E+4	1.091437E+0
2.135000E+4	1.118909E+0
2.135100E+4	1.104217E+0
2.135200E+4	1.105896E+0
2.135300E+4	1.116241E+0
2.135400E+4	1.112282E+0
2.135500E+4	1.138482E+0
2.135600E+4	1.130113E+0
2.135700E+4	1.139086E+0
2.135800E+4	1.149718E+0
2.135900E+4	1.147090E+0
2.136000E+4	1.171768E+0
2.136100E+4	1.165548E+0
2.136200E+4	1.172959E+0
2.136300E+4	1.168277E+0
2.136400E+4	1.167710E+0
2.136500E+4	1.184813E+0
2.136600E+4	1.177580E+0
2.136700E+4	1.186514E+0
2.136800E+4	1.188378E+0
2.136900E+4	1.186581E+0
2.137000E+4	1.213982E+0
2.137100E+4	1.203088E+0
2.137200E+4	1.207325E+0
2.137300E+4	1.215984E+0
2.137400E+4	1.215953E+0
2.137500E+4	1.234482E+0
2.137600E+4	1.224264E+0
2.137700E+4	1.233289E+0
2.137800E+4	1.250241E+0
2.137900E+4	1.231769E+0
2.138000E+4	1.250251E+0
2.138100E+4	1.235539E+0
2.138200E+4	1.251840E+0
2.138300E+4	1.265048E+0
2.138400E+4	1.251579E+0
2.138500E+4	1.276781E+0
2.138600E+4	1.247072E+0
2.138700E+4	1.265998E+0
2.138800E+4	1.266944E+0
2.138900E+4	1.254802E+0
2.139000E+4	1.284564E+0
2.139100E+4	1.260239E+0
2.139200E+4	1.270894E+0
2.139300E+4	1.281141E+0
2.139400E+4	1.254646E+0
2.139500E+4	1.280493E+0
2.139600E+4	1.258327E+0
2.139700E+4	1.278765E+0
2.139800E+4	1.279445E+0
2.139900E+4	1.250448E+0
2.140000E+4	1.280604E+0
2.140100E+4	1.262811E+0
2.140200E+4	1.274120E+0
2.140300E+4	1.270517E+0
2.140400E+4	1.249452E+0
2.140500E+4	1.270687E+0
2.140600E+4	1.241229E+0
2.140700E+4	1.262926E+0
2.140800E+4	1.251011E+0
2.140900E+4	1.236736E+0
2.141000E+4	1.263851E+0
2.141100E+4	1.230385E+0
2.141200E+4	1.247838E+0
2.141300E+4	1.234283E+0
2.141400E+4	1.214952E+0
2.141500E+4	1.234044E+0
2.141600E+4	1.209917E+0
2.141700E+4	1.213648E+0
2.141800E+4	1.208825E+0
2.141900E+4	1.185869E+0
2.142000E+4	1.214939E+0
2.142100E+4	1.174149E+0
2.142200E+4	1.194526E+0
2.142300E+4	1.186335E+0
2.142400E+4	1.175193E+0
2.142500E+4	1.197698E+0
2.142600E+4	1.160357E+0
2.142700E+4	1.165112E+0
2.142800E+4	1.164286E+0
2.142900E+4	1.145189E+0
2.143000E+4	1.172143E+0
2.143100E+4	1.137719E+0
2.143200E+4	1.154896E+0
2.143300E+4	1.149525E+0
2.143400E+4	1.128343E+0
2.143500E+4	1.151797E+0
2.143600E+4	1.116152E+0
2.143700E+4	1.138740E+0
2.143800E+4	1.125975E+0
2.143900E+4	1.117233E+0
2.144000E+4	1.146215E+0
2.144100E+4	1.112945E+0
2.144200E+4	1.124735E+0
2.144300E+4	1.118961E+0
2.144400E+4	1.105472E+0
2.144500E+4	1.131293E+0
2.144600E+4	1.099777E+0
2.144700E+4	1.118505E+0
2.144800E+4	1.117007E+0
2.144900E+4	1.104207E+0
2.145000E+4	1.120815E+0
2.145100E+4	1.093035E+0
2.145200E+4	1.115050E+0
2.145300E+4	1.107209E+0
2.145400E+4	1.094621E+0
2.145500E+4	1.120445E+0
2.145600E+4	1.097521E+0
2.145700E+4	1.121433E+0
2.145800E+4	1.111804E+0
2.145900E+4	1.109772E+0
2.146000E+4	1.128707E+0
2.146100E+4	1.101734E+0
2.146200E+4	1.126956E+0
2.146300E+4	1.120060E+0
2.146400E+4	1.114814E+0
2.146500E+4	1.139743E+0
2.146600E+4	1.126550E+0
2.146700E+4	1.150483E+0
2.146800E+4	1.142742E+0
2.146900E+4	1.134421E+0
2.147000E+4	1.158424E+0
2.147100E+4	1.142580E+0
2.147200E+4	1.160346E+0
2.147300E+4	1.160920E+0
2.147400E+4	1.154267E+0
2.147500E+4	1.174291E+0
2.147600E+4	1.168404E+0
2.147700E+4	1.188511E+0
2.147800E+4	1.186800E+0
2.147900E+4	1.185834E+0
2.148000E+4	1.208840E+0
2.148100E+4	1.196621E+0
2.148200E+4	1.221389E+0
2.148300E+4	1.225702E+0
2.148400E+4	1.223176E+0
2.148500E+4	1.243707E+0
2.148600E+4	1.234796E+0
2.148700E+4	1.258842E+0
2.148800E+4	1.253074E+0
2.148900E+4	1.259182E+0
2.149000E+4	1.277897E+0
2.149100E+4	1.264889E+0
2.149200E+4	1.292720E+0
2.149300E+4	1.288590E+0
2.149400E+4	1.298643E+0
2.149500E+4	1.312217E+0
2.149600E+4	1.308963E+0
2.149700E+4	1.337126E+0
2.149800E+4	1.347780E+0
2.149900E+4	1.350526E+0
2.150000E+4	1.369010E+0
2.150100E+4	1.362637E+0
2.150200E+4	1.390409E+0
2.150300E+4	1.398831E+0
2.150400E+4	1.403837E+0
2.150500E+4	1.423333E+0
2.150600E+4	1.422169E+0
2.150700E+4	1.450575E+0
2.150800E+4	1.451513E+0
2.150900E+4	1.464808E+0
2.151000E+4	1.473692E+0
2.151100E+4	1.490574E+0
2.151200E+4	1.514335E+0
2.151300E+4	1.522056E+0
2.151400E+4	1.532237E+0
2.151500E+4	1.555481E+0
2.151600E+4	1.568105E+0
2.151700E+4	1.591756E+0
2.151800E+4	1.599471E+0
2.151900E+4	1.617920E+0
2.152000E+4	1.635205E+0
2.152100E+4	1.651722E+0
2.152200E+4	1.669290E+0
2.152300E+4	1.692378E+0
2.152400E+4	1.699062E+0
2.152500E+4	1.722902E+0
2.152600E+4	1.742555E+0
2.152700E+4	1.768243E+0
2.152800E+4	1.780527E+0
2.152900E+4	1.799409E+0
2.153000E+4	1.821488E+0
2.153100E+4	1.840434E+0
2.153200E+4	1.875319E+0
2.153300E+4	1.886102E+0
2.153400E+4	1.910335E+0
2.153500E+4	1.941074E+0
2.153600E+4	1.954423E+0
2.153700E+4	1.992234E+0
2.153800E+4	1.996939E+0
2.153900E+4	2.015874E+0
2.154000E+4	2.039200E+0
2.154100E+4	2.047909E+0
2.154200E+4	2.082489E+0
2.154300E+4	2.089437E+0
2.154400E+4	2.099883E+0
2.154500E+4	2.129491E+0
2.154600E+4	2.122815E+0
2.154700E+4	2.161049E+0
2.154800E+4	2.164378E+0
2.154900E+4	2.182497E+0
2.155000E+4	2.204660E+0
2.155100E+4	2.206754E+0
2.155200E+4	2.233060E+0
2.155300E+4	2.223979E+0
2.155400E+4	2.236979E+0
2.155500E+4	2.246709E+0
2.155600E+4	2.237361E+0
2.155700E+4	2.257948E+0
2.155800E+4	2.252232E+0
2.155900E+4	2.262007E+0
2.156000E+4	2.274488E+0
2.156100E+4	2.262953E+0
2.156200E+4	2.284507E+0
2.156300E+4	2.280321E+0
2.156400E+4	2.301339E+0
2.156500E+4	2.297381E+0
2.156600E+4	2.315111E+0
2.156700E+4	2.322604E+0
2.156800E+4	2.310808E+0
2.156900E+4	2.317557E+0
2.157000E+4	2.330961E+0
2.157100E+4	2.322698E+0
2.157200E+4	2.342676E+0
2.157300E+4	2.323240E+0
2.157400E+4	2.346953E+0
2.157500E+4	2.342446E+0
2.157600E+4	2.344393E+0
2.157700E+4	2.359464E+0
2.157800E+4	2.346445E+0
2.157900E+4	2.356619E+0
2.158000E+4	2.370085E+0
2.158100E+4	2.356885E+0
2.158200E+4	2.383146E+0
2.158300E+4	2.359163E+0
2.158400E+4	2.386079E+0
2.158500E+4	2.391195E+0
2.158600E+4	2.390301E+0
2.158700E+4	2.415468E+0
2.158800E+4	2.396877E+0
2.158900E+4	2.428723E+0
2.159000E+4	2.428369E+0
2.159100E+4	2.433653E+0
2.159200E+4	2.464057E+0
2.159300E+4	2.446402E+0
2.159400E+4	2.480841E+0
2.159500E+4	2.484638E+0
2.159600E+4	2.496064E+0
2.159700E+4	2.521873E+0
2.159800E+4	2.511683E+0
2.159900E+4	2.556284E+0
2.160000E+4	2.563416E+0
2.160100E+4	2.574159E+0
2.160200E+4	2.613529E+0
2.160300E+4	2.607623E+0
2.160400E+4	2.648463E+0
2.160500E+4	2.656687E+0
2.160600E+4	2.676833E+0
2.160700E+4	2.721124E+0
2.160800E+4	2.717202E+0
2.160900E+4	2.765815E+0
2.161000E+4	2.777498E+0
2.161100E+4	2.802584E+0
2.161200E+4	2.834756E+0
2.161300E+4	2.844290E+0
2.161400E+4	2.886089E+0
2.161500E+4	2.892138E+0
2.161600E+4	2.919802E+0
2.161700E+4	2.972716E+0
2.161800E+4	2.972691E+0
2.161900E+4	3.021205E+0
2.162000E+4	3.022541E+0
2.162100E+4	3.064224E+0
2.162200E+4	3.097858E+0
2.162300E+4	3.111630E+0
2.162400E+4	3.144783E+0
2.162500E+4	3.154450E+0
2.162600E+4	3.179277E+0
2.162700E+4	3.225665E+0
2.162800E+4	3.221707E+0
2.162900E+4	3.251868E+0
2.163000E+4	3.246315E+0
2.163100E+4	3.285375E+0
2.163200E+4	3.303250E+0
2.163300E+4	3.305827E+0
2.163400E+4	3.337644E+0
2.163500E+4	3.331628E+0
2.163600E+4	3.353289E+0
2.163700E+4	3.369083E+0
2.163800E+4	3.353571E+0
2.163900E+4	3.389794E+0
2.164000E+4	3.383326E+0
2.164100E+4	3.402177E+0
2.164200E+4	3.395050E+0
2.164300E+4	3.389061E+0
2.164400E+4	3.406596E+0
2.164500E+4	3.376024E+0
2.164600E+4	3.386022E+0
2.164700E+4	3.369026E+0
2.164800E+4	3.360570E+0
2.164900E+4	3.364648E+0
2.165000E+4	3.333338E+0
2.165100E+4	3.327691E+0
2.165200E+4	3.285096E+0
2.165300E+4	3.268226E+0
2.165400E+4	3.270297E+0
2.165500E+4	3.232197E+0
2.165600E+4	3.213039E+0
2.165700E+4	3.199444E+0
2.165800E+4	3.164854E+0
2.165900E+4	3.155430E+0
2.166000E+4	3.110447E+0
2.166100E+4	3.097950E+0
2.166200E+4	3.062575E+0
2.166300E+4	3.026558E+0
2.166400E+4	3.019566E+0
2.166500E+4	2.978618E+0
2.166600E+4	2.957339E+0
2.166700E+4	2.906288E+0
2.166800E+4	2.895025E+0
2.166900E+4	2.882559E+0
2.167000E+4	2.842447E+0
2.167100E+4	2.828188E+0
2.167200E+4	2.785507E+0
2.167300E+4	2.769999E+0
